ID1,ID2,Distance
DQ011179,KM050740,0.0493146
JQ028206,JN248352,0.0452448
AY945726,JQ028250,0.0396296
AF110961,DQ396385,0.0458828
AF457084,AY322185,0.0393396
GQ371769,JF689854,0.0490733
EF368370,JX392380,0.0266608
JF689862,KT124806,0.042223
JQ028206,JN248356,0.0423251
AY945726,JQ028252,0.0396847
AF457084,AY713406,0.0437521
GQ371769,JF689870,0.0460663
EF368370,JX392382,0.0336917
AF110961,EU293444,0.0487201
HM586212,KJ704794,0.0388203
JQ028206,JX446690,0.0473791
AY945726,JQ028256,0.0476873
JF689862,KJ704794,0.0352449
DQ011179,KU168308,0.04386
GQ371769,JF689875,0.039542
EF368370,JQ901094,0.037998
GQ372131,AB873996,0.0437072
AF110961,AB485646,0.036585
JQ028206,JX446785,0.0444275
AY945726,JQ028258,0.0409382
GQ371769,JF689893,0.0497393
GQ845124,GU564221,0.0395253
EF368370,JX960602,0.0401265
GQ372131,KJ140247,0.0466432
JQ028206,JX446855,0.0430299
AF110961,KP109487,0.0429454
AY945726,JQ028259,0.0375044
GQ371769,JF689896,0.0495337
GQ845124,GU564225,0.0197855
GQ372131,KJ140248,0.0452006
JQ028206,JX446879,0.0422909
AF110961,KY658710,0.0473599
AY945726,JQ028261,0.036815
EF368370,JQ302588,0.0344091
DQ093585,DQ396383,0.0467786
JF689865,JF689870,0.042974
GQ845124,GU564226,0.0190898
GQ371769,JF683764,0.0458691
GQ372131,KJ140257,0.0445507
JQ028206,JX446899,0.0431249
AY945726,JQ028263,0.0387558
EF368370,JQ302604,0.037966
JF689865,JF689875,0.0400263
GQ845124,GU564229,0.0190764
GQ371769,JF683787,0.0485131
AF110961,JN188292,0.0495018
GQ372131,KJ140260,0.0430456
JQ028206,JX446957,0.0474133
AY945726,JQ028333,0.0395536
EF368370,JQ302622,0.035762
JF689865,JF689896,0.0472211
AF110961,KC156119,0.0480246
GQ845124,HQ215585,0.0498236
GQ372131,KJ140262,0.0437676
AY945726,JQ028350,0.0447617
JQ028206,JX446989,0.0481103
GQ371769,JN024210,0.0475805
AF110961,KM049902,0.043078
EF368370,KF835510,0.0472398
GQ845124,JQ028206,0.0467356
AY945726,JQ028352,0.043975
DQ093585,KM050021,0.0486475
JQ028206,JX447127,0.0393707
AF110961,KM049903,0.0468634
EF368370,KC503852,0.0344309
JF689865,KF526265,0.0459059
GQ845124,JQ028215,0.0465843
AY945726,JQ028363,0.041017
GQ372131,KX505572,0.0480967
JQ028206,JX447291,0.0495623
AF110961,KM049922,0.0432875
AF457086,AY322185,0.0459624
GQ845124,JQ028216,0.0281596
AY945726,JQ028364,0.0388177
JQ028206,JX447303,0.0473156
AF110961,KM049923,0.0490121
GQ845124,JQ028221,0.0218516
AF457086,AY713406,0.0489242
GQ372131,KT124806,0.0466516
JQ028206,JX447465,0.0487759
AY945726,JQ235009,0.0367814
AF110961,KM049947,0.0403198
GQ845124,JQ028222,0.0281793
GQ371769,KF526265,0.048131
JQ028206,JX447592,0.0481553
AY945726,JQ235011,0.0423808
AF110961,KM049957,0.048287
GQ845124,JQ028234,0.0424514
JQ028206,JX447619,0.0473312
EF368370,KF250373,0.034387
AY945726,JN860763,0.0432198
GQ372131,KJ704794,0.0343928
GQ371769,AB873996,0.0424808
GQ845124,JQ028235,0.0409943
AF110961,KM050021,0.0427227
JQ028206,JX447682,0.0482026
EF368370,KJ184180,0.0372049
AY945726,JN860768,0.039671
GQ845124,JQ028246,0.0481909
AF110961,KM050080,0.0453534
JQ028206,JX447688,0.0458152
EF368370,KP235169,0.0289095
AF457086,FJ647148,0.0495859
AY945726,KC596062,0.0423733
GQ845124,JQ028250,0.024654
AF110961,KM050085,0.0468796
JQ028206,JX447722,0.0408248
EF368370,KP235197,0.0323069
AY945726,KP109504,0.0432205
GQ845124,JQ028252,0.023269
AF110961,KM050089,0.0403231
EF368370,KP235199,0.0301676
JQ028206,JX447937,0.0444466
AY945726,KY658688,0.0469432
GQ845124,JQ028256,0.0281836
GQ372131,GQ372161,0.0497225
JQ028206,JX448028,0.0473222
AF110961,KM050132,0.0395074
AY945726,JN248316,0.038051
GQ845124,JQ028258,0.0416703
JF689865,KJ704794,0.0408718
JQ028206,JX448234,0.0467498
DQ093590,DQ164113,0.049595
GQ371769,KJ140247,0.0476254
AY945726,JN248324,0.0453471
GQ845124,JQ028259,0.021219
AF110961,KM050179,0.0415274
GQ371769,KJ140248,0.0454699
AY945726,JN248325,0.0402938
GQ845124,JQ028261,0.0218653
DQ093590,DQ396364,0.043156
JQ028206,JQ901028,0.047344
GQ371769,KJ140257,0.0447993
AF110961,KM050209,0.0458715
AY945726,JN248338,0.0478206
GQ372133,GQ372283,0.0430551
GQ845124,JQ028263,0.0409403
JQ028206,JQ901032,0.0345607
GQ371769,KJ140260,0.0433101
AY945726,JN248351,0.0403229
JQ028206,JQ901034,0.0267599
GQ372133,GQ372316,0.0458758
GQ845124,JQ028333,0.0460175
DQ093590,EU293444,0.048874
AY945726,JN248352,0.0354169
GQ371769,KJ140262,0.0455112
JQ028206,JQ901039,0.0316705
AF110961,KM050339,0.0494001
GQ845124,JQ028350,0.0253576
EF368370,KT372794,0.0422409
AY945726,JN248356,0.0360686
JQ028206,JQ901048,0.0281679
AF110961,KM050374,0.0455363
GQ845124,JQ028352,0.0260423
AY945726,JX446690,0.0462152
JQ028206,JQ901064,0.023943
EF368370,KU050275,0.0409669
JF689867,JF689870,0.038883
GQ372133,HQ026540,0.0479059
AF110961,KM050378,0.0499822
GQ845124,JQ028363,0.0431532
AY945726,JX446785,0.0380791
JQ028206,JQ901074,0.0430955
JF689867,JF689875,0.0366461
GQ372133,HQ026564,0.0478168
AY945726,JX446855,0.0417984
GQ845124,JQ028364,0.039498
EF368370,KJ820145,0.026027
AF110961,KM050441,0.0456154
JQ028206,JQ901075,0.0495333
JF689867,JF689896,0.0466902
DQ093590,AB485646,0.0454046
AY945726,JX446877,0.0418139
GQ372133,HQ026632,0.0456686
EF368370,KJ820154,0.0429783
GQ845124,JQ028376,0.0488844
JQ028206,JQ901078,0.0295164
AY945726,JX446879,0.0296021
AF110961,KM050513,0.0480891
EF368370,KJ820172,0.035137
GQ845124,JQ235009,0.0317385
AY945726,JX446899,0.0375888
JQ028206,JQ901083,0.0316232
EF368370,KJ820180,0.0387988
AF110961,KM050514,0.0399022
AY945726,JX446957,0.0345123
GQ845124,JQ235011,0.0489969
GQ372133,JF689870,0.0491942
EF368370,KJ820182,0.0239553
JQ028206,JQ901085,0.0225396
AF110961,KM050518,0.0481512
AY945726,JX446989,0.0409908
EF368370,KJ820184,0.0393593
GQ372133,JF689875,0.0476781
GQ845124,JN860763,0.0454681
JQ028206,JQ901092,0.0281006
AY945726,JX447057,0.0469131
EF368370,KJ820197,0.028835
AF110961,KM050568,0.0497162
GQ371769,KX505572,0.0417654
GQ845124,JN860768,0.0403026
AY945726,JX447074,0.041046
EF368370,KJ820199,0.033778
JQ028206,JX960603,0.0459172
GQ371769,KT124806,0.0497448
AF110961,KM050636,0.0437625
DQ093590,JN188292,0.0488305
AY945726,JX447116,0.0431888
EF368370,KJ820202,0.0387333
JQ028206,JX960607,0.0344484
JF689867,KF526265,0.0474894
GQ845124,KC596062,0.0387813
AY945726,JX447127,0.0302681
EF368370,KJ820206,0.0393709
JQ028206,JX960608,0.0330567
GQ371769,KJ704794,0.0311607
AF110961,KM050645,0.0392674
AY945726,JX447213,0.0425934
EF368370,KJ820207,0.03652
JQ028206,JX960609,0.0422885
GQ845124,KP109504,0.0409689
AY945726,JX447232,0.0425358
EF368370,KJ820210,0.026756
JQ028206,JX960613,0.049555
AF110961,KM050673,0.0480266
AY945726,JX447291,0.045381
EF368370,KJ820212,0.0315826
JQ028206,JQ302562,0.0438086
GQ845124,JN248316,0.0402134
GQ371769,GQ372161,0.0484918
AF110961,KM050688,0.0493094
EF368370,KJ820221,0.0380303
AY945726,JX447303,0.0366112
JQ028206,JQ302563,0.048178
GQ845124,JN248324,0.041664
EF368370,KJ820226,0.0337432
JQ028206,JQ302564,0.0499353
AY945726,JX447424,0.0438733
AF110961,KM050705,0.0485474
GQ845124,JN248325,0.045409
EF368370,KJ820231,0.0309642
JQ028206,JQ302566,0.0499389
DQ093590,KM049902,0.0483667
AY945726,JX447465,0.0410651
EF368370,KJ820235,0.0288607
JQ028206,JQ302567,0.047517
DQ093590,KM049903,0.0477191
GQ845124,JN248338,0.0441423
AF110961,KM050740,0.0426425
AY945726,JX447475,0.0418152
EF368370,KJ820240,0.0273789
JQ028206,JQ302570,0.0452427
GQ371776,GQ371853,0.0485122
DQ093590,KM049922,0.0426558
GQ845124,JN248351,0.0410695
AF110961,KM050741,0.0481138
AY945726,JX447592,0.0424876
EF368370,KJ820244,0.0337098
JQ028206,JQ302576,0.0424475
GQ845124,JN248352,0.0403652
DQ093590,KM049947,0.0484528
AY945726,JX447619,0.0380596
GQ371776,GQ371941,0.0456459
EF368370,KJ820255,0.0343937
JQ028206,JQ302580,0.0494997
GQ372133,AB873996,0.0484794
GQ845124,JN248356,0.0382748
AY945726,JX447646,0.0402599
DQ093590,KM050021,0.0464919
GQ371776,GQ371950,0.048691
EF368370,KJ820258,0.039838
JF689867,KJ704794,0.0389131
JQ028206,JQ302585,0.042962
GQ845124,JX446690,0.045372
AY945726,JX447682,0.044696
GQ371776,GQ371952,0.0478505
DQ093590,KM050089,0.0411723
EF368370,KJ820263,0.0408513
GQ845124,JX446769,0.0482083
AY945726,JX447688,0.0424986
JQ028206,JQ302590,0.0430053
DQ093590,KM050132,0.047033
AF457088,EU110088,0.0486371
GQ371776,GQ372051,0.0486909
GQ845124,JX446785,0.0439479
AY945726,JX447722,0.0373814
EF368370,KJ820275,0.0336584
AF110961,KU168308,0.0487971
JQ028206,JQ302617,0.0452944
GQ845124,JX446855,0.0423893
AY945726,JX447901,0.0381609
GQ371776,GQ372066,0.0492275
DQ093590,KM050374,0.0470411
EF368370,KJ820277,0.0345202
JF689870,JF689875,0.0238781
GQ845124,JX446877,0.0468706
AY945726,JX447937,0.0453072
JQ028206,JQ302635,0.0487335
DQ093590,KM050441,0.0485972
AF110961,KX907379,0.0452117
GQ371776,GQ372187,0.0461581
EF368370,KJ820283,0.0316597
GQ845124,JX446879,0.0345579
AY945726,JX448028,0.037382
JF689870,JF689893,0.04375
JQ028206,JQ302642,0.0453009
DQ093590,KM050514,0.043624
AF110961,KX907424,0.0466933
GQ371776,GQ372246,0.0497242
GQ845124,JX446899,0.0375137
EF368370,KJ820293,0.0351629
AY945726,JX448047,0.038942
JF689870,JF689896,0.0358197
JQ028206,JQ302648,0.0438873
DQ093590,KM050539,0.0498907
GQ845124,JX446957,0.0409459
GQ371776,GQ372283,0.04959
AY945726,JX448234,0.0367719
EF368370,KJ820294,0.0394137
JF689870,JF683764,0.0435455
GQ845124,JX446989,0.0431542
JQ028206,JQ302651,0.0459579
DQ093590,KM050636,0.048274
GQ371776,GQ372316,0.0467814
AY945726,JQ901028,0.0388051
EF368370,KJ820297,0.0416061
GQ845124,JX447074,0.0446837
JF689870,JF683787,0.0461062
JQ028206,JQ302654,0.0476731
DQ093590,KM050645,0.0400907
AY945726,JQ901032,0.0482899
GQ371776,HQ026503,0.0469417
GQ845124,JX447116,0.0498211
EF368370,KJ820308,0.0295377
JQ028206,JQ302657,0.04817
AY945726,JQ901034,0.0395566
DQ093590,KM050653,0.0475746
GQ372133,KJ140248,0.0471081
GQ371776,HQ026525,0.0484019
GQ845124,JX447127,0.0352949
AF443074,AF443097,0.044306
EF368370,KJ820315,0.032263
JQ028206,JQ302662,0.019067
JF689870,JN944928,0.0488959
AY945726,JQ901039,0.0423059
GQ372133,KJ140257,0.0464009
GQ845124,JX447213,0.0424345
GQ371776,HQ026526,0.049008
DQ093590,KM050688,0.0494086
EF368370,KJ820320,0.033709
JQ028206,JQ302664,0.0473266
JF689870,JN397364,0.0465906
AY945726,JQ901048,0.0409899
GQ372133,KJ140260,0.0449046
GQ845124,JX447232,0.044684
GQ371776,HQ026540,0.0434091
AF443074,AY162224,0.0480143
EF368370,KJ820324,0.033723
JQ028206,JQ302666,0.0445663
JF689870,JN024210,0.0496234
GQ372133,KJ140262,0.0456243
AY945726,JQ901064,0.0366654
GQ845124,JX447291,0.0388316
GQ371776,HQ026564,0.0440895
AF443074,AY713416,0.0456867
EF368370,KJ820331,0.0329991
JQ028206,JQ302668,0.0453723
JF689870,JQ316135,0.0497843
GQ845124,JX447303,0.0409466
AY945726,JQ901074,0.0410263
GQ371776,HQ026632,0.0491683
GQ372133,KU685586,0.0499568
DQ093590,KX907379,0.0496113
JQ028206,JQ302673,0.0452299
EF368370,KJ820334,0.0296042
GQ845124,JX447424,0.046045
AY945726,JQ901075,0.041667
GQ371776,EU839597,0.04591
JQ028206,JQ302677,0.0489378
DQ093590,KX907424,0.049733
JF689870,JF932468,0.049484
GQ845124,JX447465,0.0445843
EF368370,KJ820347,0.0323506
AY945726,JQ901078,0.0445211
JQ028206,JQ302681,0.0475893
GQ371776,EU839602,0.0473387
EF368370,KJ820354,0.0372909
AY945726,JQ901083,0.0452417
JQ028206,JQ302682,0.0445651
GQ845124,JX447475,0.0432072
EF368370,KJ820373,0.0288023
AF443074,AB485646,0.0479882
GQ371776,EU839610,0.0487668
AY945726,JQ901085,0.0437835
JQ028206,JQ302689,0.0445031
GQ845124,JX447619,0.0387964
EF368370,KJ820377,0.0280605
JQ028206,JQ302690,0.0461091
GQ845124,JX447646,0.046784
AY945726,JQ901092,0.0437625
GQ372133,KT124806,0.0484496
EF368370,KJ820383,0.0322668
JQ028206,JQ302695,0.0489483
GQ845124,JX447682,0.0454131
GQ371776,JF320639,0.0470751
AY945726,JX960603,0.0367741
JQ028206,JQ302696,0.0445538
GQ845124,JX447688,0.0452874
EF368370,KJ820384,0.0260401
GQ845124,JX447722,0.0411212
AY945726,JX960608,0.0467182
JQ028206,JQ302705,0.0497103
JF689870,KC312516,0.0488821
GQ371776,JF689875,0.0454211
EF368370,KJ820387,0.0267564
GQ372133,KJ704794,0.0384134
DQ093592,DQ164113,0.0430269
GQ845124,JX447901,0.0402478
AY945726,JX960613,0.0395582
JQ028206,JQ302713,0.0437825
EF368370,KJ820398,0.0344438
GQ371776,JF683764,0.0492138
GQ845124,JX447937,0.0481093
DQ093592,DQ275654,0.0495501
JF689870,KC935958,0.0431099
AY945726,JX960617,0.0423208
JQ028206,JQ302718,0.0481219
EF368370,KJ820399,0.029461
GQ845124,JX448028,0.0425541
JF689870,KF526265,0.033018
AY945726,JX960625,0.0453779
JQ028206,JQ302747,0.0459205
DQ093592,DQ351218,0.0490044
EF368370,KJ820403,0.0351039
GQ845124,JX448047,0.0432093
AY945726,JX960626,0.0460452
JQ028206,JQ302755,0.0474945
AF443074,JN188292,0.0379035
JF689870,AB873939,0.0440881
DQ093592,DQ369977,0.0488247
EF368370,KJ820407,0.0357974
AY945726,JX960628,0.0425007
GQ845124,JX448234,0.0402994
GQ372136,GQ372144,0.048484
JF689870,AB873996,0.0416847
DQ093592,DQ396368,0.0467975
AY945726,JX960629,0.0461669
JQ028206,JX112800,0.0359324
EF368370,KP235171,0.0351996
GQ372136,GQ372148,0.0491676
GQ371776,JN944928,0.0492116
DQ093592,DQ396372,0.0422809
AY945726,JX960632,0.0459748
JQ028206,JX112801,0.0288306
JF689870,AB874151,0.0446735
GQ372136,GQ372187,0.0488627
GQ845124,JQ901028,0.0337905
EF368370,KJ820176,0.0388832
AY945726,JX960633,0.04552
DQ093592,DQ396383,0.0460285
JQ028206,JX112802,0.0358643
GQ372136,GQ372246,0.0479626
GQ845124,JQ901034,0.0432275
EF368370,KJ820306,0.0302073
JF689870,AB874243,0.0490828
AY945726,JQ302555,0.046717
DQ093592,DQ396385,0.0474311
JQ028206,JX112811,0.0380146
GQ372136,GQ372283,0.0478757
GQ845124,JQ901039,0.0474611
AY945726,JQ302562,0.0338985
JF689870,KF384803,0.0480763
AF443074,KM049901,0.0474209
JQ028206,JX112812,0.0379975
DQ093592,DQ396394,0.048111
GQ372136,GQ372316,0.0481099
GQ845124,JQ901048,0.0446257
AY945726,JQ302563,0.0374589
JQ028206,JX112813,0.0436385
AF443074,KM049947,0.0496568
GQ372136,HQ026503,0.0453501
JF689870,KJ140247,0.0438161
GQ845124,JQ901064,0.0410128
AY945726,JQ302564,0.0477793
JQ028206,JX112817,0.0457082
AF443074,KM050053,0.0460141
GQ372136,HQ026525,0.045247
DQ093592,AB485646,0.0431064
JF689870,KJ140248,0.0409702
GQ845124,JQ901074,0.0381268
AY945726,JQ302567,0.0404442
JQ028206,JX112823,0.0446186
AF443074,KM050087,0.0400719
GQ372136,HQ026526,0.0482032
GQ845124,JQ901075,0.0387768
JF689870,KJ140257,0.0432223
AY945726,JQ302568,0.0439818
JQ028206,JX112828,0.0459781
AF443074,KM050089,0.0467512
GQ845124,JQ901078,0.049689
JF689870,KJ140260,0.0417426
GQ372136,HQ026540,0.0432674
AY945726,JQ302570,0.039511
GQ371776,AB873996,0.0396773
JQ028206,JX112835,0.0465902
JF689870,KJ140262,0.0424545
GQ845124,JQ901083,0.0474846
GQ372136,HQ026564,0.0445938
AF443074,KM050117,0.0448082
AY945726,JQ302576,0.0389279
JQ028206,JX112853,0.0246633
GQ845124,JQ901085,0.0474663
GQ372136,HQ026632,0.0451871
AY945726,JQ302580,0.0475094
JQ028206,JX112860,0.0452588
GQ371776,AB874151,0.0478184
GQ845124,JQ901092,0.0459046
GQ372136,EU839602,0.049538
EF368371,HQ215583,0.0438895
AF443074,KM050238,0.0443178
AY945726,JQ302581,0.0462579
JF689870,KU685586,0.0452806
JQ028206,JX112862,0.0482041
GQ845124,JX960603,0.0374141
GQ372136,JF320639,0.048888
AY945726,JQ302585,0.038798
GQ371776,AB874243,0.0492281
EF368371,JQ028276,0.0301858
AF443074,KM050441,0.0499098
GQ845124,JX960608,0.0489328
GQ372136,JF689870,0.0498285
AY945726,JQ302590,0.0389012
EF368371,JQ028382,0.0380918
AF443074,KM050514,0.0484743
GQ372136,JF689875,0.0459657
GQ845124,JX960613,0.0366594
DQ093592,KC156119,0.0494498
AY945726,JQ302617,0.0411242
EF368371,JQ235012,0.0374491
JF689870,KX505572,0.0409074
GQ372136,JF683764,0.047374
AF443074,KM050634,0.0419868
GQ845124,JX960617,0.0430733
JF689870,KX505589,0.0451758
AY945726,JQ302635,0.0467329
AF443074,KM050645,0.0479609
AY173954,HM210885,0.0289447
JQ028206,KF835518,0.0472349
GQ845124,JX960625,0.0446023
AY945726,JQ302642,0.040399
JF689870,KT124771,0.0480798
AY173954,AB097870,0.0495497
GQ372136,JN944928,0.0474598
JQ028206,KF835528,0.0481145
GQ845124,JX960626,0.0438458
AY945726,JQ302648,0.040328
GQ371776,KJ140247,0.0455685
EF368371,JX392380,0.0259669
JF689870,KT124799,0.0460827
AY173954,AY561242,0.0459533
JQ028206,KF835542,0.0274185
GQ845124,JX960628,0.0417284
AY945726,JQ302651,0.0381819
GQ371776,KJ140248,0.0441098
EF368371,JX392382,0.0315889
DQ093592,KM049902,0.0445798
JF689870,KT124806,0.0452252
AY173954,AY779552,0.0295164
GQ845124,JX960629,0.0424752
AY945726,JQ302654,0.0420073
GQ371776,KJ140257,0.0449019
AY173954,AY779554,0.0316443
DQ093592,KM049903,0.0491979
AY945726,JQ302657,0.0440267
GQ845124,JX960632,0.046696
GQ371776,KJ140260,0.043406
EF368371,JQ901094,0.0373217
AY173954,DQ295193,0.0395058
AY945726,JQ302662,0.0345379
JF689870,KJ704794,0.024658
DQ093592,KM049922,0.0491032
GQ371776,KJ140262,0.0441186
GQ845124,JX960633,0.0418192
EF368371,JX960602,0.0380496
AY945726,JQ302664,0.0409632
AY173954,AY713411,0.0381427
DQ093592,KM049923,0.0491289
AY945726,JQ302666,0.0375428
AY173954,AY781126,0.0402597
GQ845124,JQ302555,0.0474528
AY945726,JQ302668,0.0339367
AY173954,AY835749,0.0380512
EF368371,JQ302588,0.033735
DQ093592,KM049947,0.0440087
AY945726,JQ302673,0.0367708
GQ845124,JQ302562,0.036803
AY173954,AY835758,0.0338789
EF368371,JQ302604,0.0380094
AY945726,JQ302677,0.0426025
JF689870,GQ372057,0.0452194
DQ093592,KM050021,0.0457069
JQ028206,KP178429,0.0480484
GQ845124,JQ302563,0.0267723
EF368371,JQ302622,0.0336801
AY945726,JQ302681,0.0462921
JF689870,GQ372161,0.0453418
AY173954,DQ358810,0.0467438
DQ093592,KM050080,0.0483019
JQ028206,KT191990,0.0481562
AY945726,JQ302682,0.0296488
