ID1,ID2,Distance
GQ372243,GQ372243,0
JQ028279,JQ028279,0
EU547186,EU547186,0
JF683774,JF683774,0
DQ093587,DQ093587,0
GQ371834,GQ371834,0
AF443092,AF443092,0
JQ028281,JQ028281,0
GQ372244,GQ372244,0
DQ383748,DQ383748,0
HM208366,HM208366,0
JQ028281,JQ302588,0.0135757
JQ028281,JQ302630,0.0121563
JQ028281,JQ302703,0.0114943
JQ028281,JQ302737,0.0115071
JQ028281,JQ302738,0.0122164
JQ028281,JQ302749,0.00877363
JF683775,JF683775,0
EU293447,EU293447,0
DQ093588,DQ093588,0
AF457089,AF457089,0
JQ028283,JQ028283,0
GQ371839,GQ371839,0
AF443094,AF443094,0
GQ372245,GQ372245,0
DQ383749,DQ383749,0
JF683776,JF683776,0
EU293448,EU293448,0
JQ028284,JQ028284,0
DQ093589,DQ093589,0
AF457090,AF457090,0
GU230138,GU230138,0
JF683777,JF683777,0
JQ028285,JQ028285,0
EU293449,EU293449,0
AF443095,AF443095,0
DQ383750,DQ383750,0
GQ372247,GQ372247,0
GQ371841,GQ371841,0
DQ093590,DQ093590,0
AY093603,AY093603,0
JQ028289,JQ028289,0
GU230139,GU230139,0
EU293450,EU293450,0
DQ383751,DQ383751,0
AF443098,AF443098,0
GQ372248,GQ372248,0
JQ028290,JQ028290,0
HQ026498,HQ026498,0
HQ026498,HQ026566,0.0135737
GQ371842,GQ371842,0
AY093604,AY093604,0
FJ195089,FJ195089,0
DQ487188,DQ487188,0
JQ028291,JQ028291,0
GQ372252,GQ372252,0
JF683778,JF683778,0
DQ093591,DQ093591,0
HQ026499,HQ026499,0
HQ026499,HQ026540,0.0128687
HQ026499,HQ026566,0.0128498
AF443100,AF443100,0
GQ371846,GQ371846,0
AY093605,AY093605,0
GQ372261,GQ372261,0
HQ026500,HQ026500,0
DQ487190,DQ487190,0
JF683779,JF683779,0
DQ093592,DQ093592,0
AF443101,AF443101,0
GQ371847,GQ371847,0
AY093607,AY093607,0
HQ026502,HQ026502,0
JF683783,JF683783,0
FJ195091,FJ195091,0
GQ372262,GQ372262,0
DQ093593,DQ093593,0
JQ028292,JQ028292,0
AF443105,AF443105,0
JF683784,JF683784,0
HQ026503,HQ026503,0
HQ026503,HQ026566,0.0114782
GQ371855,GQ371855,0
AY173951,AY173951,0
EU735534,EU735534,0
GQ371855,KC473824,0.0115282
GQ372263,GQ372263,0
HQ026503,KJ140256,0.0135335
HQ026503,KJ140260,0.0135565
HQ026503,KJ140267,0.0114783
DQ093594,DQ093594,0
JQ028294,JQ028294,0
AB220948,AB220948,0
JF683785,JF683785,0
HQ026507,HQ026507,0
AB220948,FJ185255,0.0128525
GQ371857,GQ371857,0
AF443106,AF443106,0
AY173952,AY173952,0
JQ028297,JQ028297,0
DQ093596,DQ093596,0
JF683786,JF683786,0
JF683786,JF683806,0.0101846
GQ372265,GQ372265,0
DQ400856,DQ400856,0
EU735536,EU735536,0
GQ371858,GQ371858,0
JQ028298,JQ028298,0
AY173955,AY173955,0
HQ026508,HQ026508,0
DQ093599,DQ093599,0
JF683787,JF683787,0
GQ372266,GQ372266,0
DQ826726,DQ826726,0
JQ028300,JQ028300,0
AF443108,AF443108,0
GQ371861,GQ371861,0
EU735537,EU735537,0
AY173959,AY173959,0
DQ093600,DQ093600,0
JF683788,JF683788,0
JQ028301,JQ028301,0
AB221125,AB221125,0
EU735538,EU735538,0
GQ371863,GQ371863,0
HQ026510,HQ026510,0
GQ372268,GQ372268,0
JF683791,JF683791,0
JF683791,JF683808,0.0101081
JQ028302,JQ028302,0
JQ028302,AB746344,0.0121323
JQ028302,JQ302548,0.011518
DQ093601,DQ093601,0
AY173960,AY173960,0
AF443109,AF443109,0
EU735539,EU735539,0
AB253421,AB253421,0
GQ371867,GQ371867,0
JQ028304,JQ028304,0
JF683792,JF683792,0
GQ372270,GQ372270,0
AJ519488,AJ519488,0
AF443110,AF443110,0
EU735540,EU735540,0
JQ028305,JQ028305,0
JF683793,JF683793,0
HQ026511,HQ026511,0
AB253656,AB253656,0
GQ371870,GQ371870,0
JQ028306,JQ028306,0
GQ372271,GQ372271,0
DQ093602,DQ093602,0
HQ026512,HQ026512,0
JF683794,JF683794,0
AF443111,AF443111,0
AB286852,AB286852,0
FJ213780,FJ213780,0
JQ028308,JQ028308,0
HQ026512,KX692736,0.012852
GQ371871,GQ371871,0
HQ026517,HQ026517,0
GQ372275,GQ372275,0
JF683796,JF683796,0
DQ093604,DQ093604,0
AY247251,AY247251,0
AB286856,AB286856,0
FJ213781,FJ213781,0
HQ026518,HQ026518,0
HQ026518,HQ026527,0.0101208
AF443112,AF443112,0
JQ028309,JQ028309,0
JQ028309,JQ028383,0.00807704
GQ371872,GQ371872,0
JQ028309,JQ302608,0.00671985
JQ028309,JQ302636,0.00469948
GQ372281,GQ372281,0
JF683797,JF683797,0
HQ026518,KJ140248,0.0128605
AY247251,KT124770,0
AB097867,AB097867,0
AB286857,AB286857,0
DQ093605,DQ093605,0
HQ026519,HQ026519,0
AF443113,AF443113,0
JF683798,JF683798,0
GQ371874,GQ371874,0
JQ028310,JQ028310,0
GQ372282,GQ372282,0
HQ026521,HQ026521,0
HQ026521,HQ026565,0.0135211
HQ026521,HQ026566,0.0135211
AB097870,AB097870,0
DQ093607,DQ093607,0
AB286859,AB286859,0
EU861977,EU861977,0
HQ026521,KJ140260,0.0128454
HQ026521,KJ140262,0.0135285
JQ028312,JQ028312,0
AF443114,AF443114,0
HQ026522,HQ026522,0
GQ372283,GQ372283,0
GQ371878,GQ371878,0
AB097871,AB097871,0
AB286955,AB286955,0
JQ028314,JQ028314,0
HQ026523,HQ026523,0
FJ469682,FJ469682,0
JF683799,JF683799,0
DQ164106,DQ164106,0
GQ371881,GQ371881,0
JQ028322,JQ028322,0
GQ372284,GQ372284,0
AB097872,AB097872,0
AF443115,AF443115,0
HQ026524,HQ026524,0
FJ469684,FJ469684,0
JF683800,JF683800,0
JQ028323,JQ028323,0
HQ026527,HQ026527,0
HQ026527,HQ026544,0.0121659
HQ026527,HQ026550,0.0128572
HQ026527,HQ026566,0.0128458
GQ371882,GQ371882,0
DQ164107,DQ164107,0
AB097873,AB097873,0
AF004885,AF004885,0
JF683801,JF683801,0
FJ469685,FJ469685,0
JQ028324,JQ028324,0
HQ026527,KJ140248,0.0108048
HQ026527,KJ140255,0.0135394
HQ026527,KJ140256,0.0128591
HQ026527,KJ140260,0.0135462
AB287364,AB287364,0
HQ026529,HQ026529,0
DQ164108,DQ164108,0
JF683804,JF683804,0
GQ371884,GQ371884,0
AF529572,AF529572,0
JQ028326,JQ028326,0
FJ469686,FJ469686,0
AF133821,AF133821,0
JQ028326,JQ302594,0.00944265
JQ028326,JQ302660,0.0121887
HQ026530,HQ026530,0
JF683806,JF683806,0
GQ372285,GQ372285,0
JQ028327,JQ028327,0
DQ164113,DQ164113,0
FJ469686,KT124748,0.00470011
FJ469688,FJ469688,0
AB287366,AB287366,0
AF529573,AF529573,0
AJ249238,AJ249238,0
GQ371887,GQ371887,0
JF683807,JF683807,0
JQ028328,JQ028328,0
DQ164114,DQ164114,0
FJ469689,FJ469689,0
GQ372286,GQ372286,0
AB287370,AB287370,0
JQ028329,JQ028329,0
JF683808,JF683808,0
HQ026531,HQ026531,0
AF530576,AF530576,0
AF075703,AF075703,0
DQ164115,DQ164115,0
FJ469690,FJ469690,0
JQ028330,JQ028330,0
HQ215552,HQ215552,0
JQ028330,JQ901085,0.0128486
AB287376,AB287376,0
JQ028330,JQ302575,0.0135476
HQ026532,HQ026532,0
HQ215552,JQ302558,0.00876018
GQ372288,GQ372288,0
AF077336,AF077336,0
JQ028331,JQ028331,0
HQ215553,HQ215553,0
DQ164117,DQ164117,0
FJ469691,FJ469691,0
HQ215553,JQ235009,0.0121968
JQ028331,JQ302614,0.00943743
HQ215553,KP109505,0.0128509
HQ026536,HQ026536,0
HQ026536,HQ026540,0.0135745
HQ026536,HQ026565,0.0135308
HQ026536,HQ026566,0.0121552
HQ215553,JX112855,0.0135145
AB287379,AB287379,0
GQ372290,GQ372290,0
GQ371888,GQ371888,0
JQ028332,JQ028332,0
HQ026536,KJ140248,0.0121765
HQ026536,KJ140256,0.0114991
HQ026536,KJ140260,0.0128807
HQ026536,KJ140262,0.0135565
HQ215554,HQ215554,0
HQ026539,HQ026539,0
DQ164118,DQ164118,0
FJ469693,FJ469693,0
AY308762,AY308762,0
AB254145,AB254145,0
HQ215556,HQ215556,0
GQ372291,GQ372291,0
HQ026540,HQ026540,0
HQ026540,HQ026542,0.0128646
HQ026540,HQ026544,0.0135462
HQ026540,HQ026550,0.011532
HQ026540,HQ026558,0.0135512
HQ026540,HQ026564,0.0108024
HQ026540,HQ026565,0.00946149
HQ026540,HQ026566,0.00809167
GQ371890,GQ371890,0
HQ026540,JQ316131,0.0108107
FJ469695,FJ469695,0
DQ164119,DQ164119,0
AB098333,AB098333,0
HQ026540,KJ140247,0.0128803
HQ026540,KJ140248,0.0108378
HQ026540,KJ140250,0.0129674
HQ026540,KJ140251,0.0122041
HQ026540,KJ140255,0.0129195
HQ026540,KJ140256,0.0101658
HQ026540,KJ140257,0.0115949
HQ026540,KJ140259,0.0115683
HQ026540,KJ140260,0.0102051
HQ026540,KJ140262,0.0108743
HQ026540,KJ140267,0.010838
JQ028333,JQ028333,0
JQ028333,JQ028356,0.0114891
DQ853436,DQ853436,0
HQ215579,HQ215579,0
HQ026541,HQ026541,0
HQ026541,HQ026566,0.0135336
AF193253,AF193253,0
GQ372296,GQ372296,0
HQ215579,JQ901061,0.0121557
GQ371893,GQ371893,0
HQ026541,KJ140247,0.0135428
HQ026541,KJ140248,0.012853
HQ026541,KJ140256,0.0135566
DQ164120,DQ164120,0
AB221005,AB221005,0
HQ026542,HQ026542,0
HQ026542,HQ026565,0.0114676
HQ026542,HQ026566,0.0114824
JQ028335,JQ028335,0
FJ469697,FJ469697,0
DQ853463,DQ853463,0
GQ372303,GQ372303,0
AB049811,AB049811,0
HQ026542,KJ140248,0.0128361
HQ026542,KJ140256,0.0135303
HQ026542,KJ140257,0.0135561
HQ026542,KJ140259,0.0135426
HQ026542,KJ140260,0.0121745
HQ026542,KJ140262,0.0128527
GQ371894,GQ371894,0
HQ215580,HQ215580,0
DQ164121,DQ164121,0
JQ028336,JQ028336,0
HQ026544,HQ026544,0
HQ026544,HQ026550,0.00470241
HQ026544,HQ026564,0.013536
HQ026544,HQ026565,0.0121591
HQ026544,HQ026566,0.0114742
HQ215580,JQ901082,0.0121485
AF503396,AF503396,0
DQ676871,DQ676871,0
HQ026544,KF561442,0.0135308
GQ372304,GQ372304,0
HQ026544,KJ140247,0.0114783
HQ026544,KJ140248,0.0080807
HQ026544,KJ140251,0.0108018
HQ026544,KJ140255,0.0135362
HQ026544,KJ140256,0.0128619
JQ028340,JQ028340,0
AF503396,JX392378,0.0135428
AF503396,JX392379,0.012854
AF503396,JX392381,0.00808034
AF442570,AF442570,0
HQ026546,HQ026546,0
JQ028340,JQ302682,0.0115059
JQ028340,JX112822,0.0135511
JQ028340,JX112832,0.0135226
FJ469698,FJ469698,0
GQ371895,GQ371895,0
HQ215581,HQ215581,0
JQ028340,KP178420,0.0122399
HQ215581,JQ901064,0.0128671
AF503396,AX149771,0.0128799
AF503396,KJ820145,0.0128888
AF503396,KJ820183,0.0128964
AF503396,KJ820215,0.013547
AF503396,KJ820225,0.0136026
AF503396,KJ820240,0.011474
AF503396,KJ820282,0.0116028
AF503396,KJ820305,0.0108411
AF503396,KJ820328,0.0128798
AF503396,KJ820384,0.0129257
AF503396,KJ820388,0.0122221
AY227107,AY227107,0
JQ028341,JQ028341,0
HQ026550,HQ026550,0
HQ026550,HQ026564,0.0114988
HQ026550,HQ026565,0.0114869
HQ026550,HQ026566,0.00945119
HQ026550,JQ316131,0.0135607
HQ215584,HQ215584,0
GQ372305,GQ372305,0
FJ469701,FJ469701,0
DQ164122,DQ164122,0
GQ371898,GQ371898,0
HQ026550,KF561442,0.0114784
AF355337,AF355337,0
JQ028342,JQ028342,0
HQ026550,KJ140246,0.0128422
HQ026550,KJ140247,0.00943234
HQ026550,KJ140248,0.00605662
HQ026550,KJ140251,0.00875783
HQ026550,KJ140255,0.0114992
HQ026550,KJ140256,0.0108383
HQ026550,KJ140257,0.0136161
HQ026550,KJ140259,0.0135922
HQ026550,KJ140260,0.0122246
HQ026550,KJ140262,0.0128974
HQ026551,HQ026551,0
AJ508595,AJ508595,0
HQ215585,HQ215585,0
FJ469702,FJ469702,0
JQ028343,JQ028343,0
HQ215585,JQ901034,0.0108863
HQ215585,JQ901064,0.0108511
JQ028343,JQ302576,0.012187
M62320,M62320,0
DQ676872,DQ676872,0
DQ164126,DQ164126,0
GQ371899,GQ371899,0
GQ372306,GQ372306,0
AY228557,AY228557,0
JQ028344,JQ028344,0
HQ215586,HQ215586,0
FJ469703,FJ469703,0
HQ026552,HQ026552,0
DQ676875,DQ676875,0
U23487,U23487,0
JQ028346,JQ028346,0
DQ164127,DQ164127,0
GQ371900,GQ371900,0
HQ215587,HQ215587,0
AY352656,AY352656,0
FJ469704,FJ469704,0
JQ028348,JQ028348,0
HQ846908,HQ846908,0
HQ026553,HQ026553,0
HQ026553,HQ026565,0.012869
HQ026553,HQ026566,0.0128689
DQ164129,DQ164129,0
U52953,U52953,0
GQ372307,GQ372307,0
FJ469705,FJ469705,0
JQ028349,JQ028349,0
HQ026553,KJ140250,0.0108234
HQ026553,KJ140256,0.0121896
HQ026553,KJ140257,0.0108376
HQ026553,KJ140259,0.0108252
HQ026553,KJ140260,0.00946168
HQ026553,KJ140261,0.0122199
HQ026553,KJ140262,0.0101381
DQ676879,DQ676879,0
JN235959,JN235959,0
HQ026557,HQ026557,0
DQ275643,DQ275643,0
JQ028351,JQ028351,0
GQ372310,GQ372310,0
FJ469707,FJ469707,0
AF156844,AF156844,0
JN235965,JN235965,0
GQ371906,GQ371906,0
HQ026558,HQ026558,0
HQ026558,HQ026565,0.0121375
HQ026558,HQ026566,0.0135091
AY255823,AY255823,0
DQ676881,DQ676881,0
DQ275645,DQ275645,0
HQ026558,KJ140248,0.0121374
HQ026558,KJ140260,0.0128594
HQ026558,KJ140262,0.0135327
GQ372314,GQ372314,0
FJ469708,FJ469708,0
JN251896,JN251896,0
JQ028352,JQ028352,0
HQ026564,HQ026564,0
HQ026564,HQ026565,0.0121572
HQ026564,HQ026566,0.00739483
HQ026564,JQ316131,0.0128321
GQ371907,GQ371907,0
AY255825,AY255825,0
HQ026564,KJ140248,0.0107934
HQ026564,KJ140256,0.0114741
HQ026564,KJ140257,0.0128655
HQ026564,KJ140259,0.012856
HQ026564,KJ140260,0.0114882
HQ026564,KJ140262,0.0121682
HQ026564,KJ140267,0.0135284
DQ275646,DQ275646,0
DQ676885,DQ676885,0
GQ372316,GQ372316,0
FJ469709,FJ469709,0
JN251901,JN251901,0
HQ026565,HQ026565,0
HQ026565,HQ026566,0.0094353
HQ026565,KF561442,0.0121629
AF069669,AF069669,0
HQ026565,KJ140247,0.0114697
HQ026565,KJ140248,0.00943528
HQ026565,KJ140250,0.00876528
HQ026565,KJ140251,0.0121647
HQ026565,KJ140255,0.0114867
HQ026565,KJ140256,0.00739737
HQ026565,KJ140257,0.00740938
HQ026565,KJ140259,0.00740327
HQ026565,KJ140260,0.0060497
HQ026565,KJ140261,0.0101486
HQ026565,KJ140262,0.00808388
HQ026565,KJ140267,0.0121763
GQ371910,GQ371910,0
AY561236,AY561236,0
DQ275647,DQ275647,0
JQ028353,JQ028353,0
HQ026566,HQ026566,0
AB485639,AB485639,0
HQ026566,JQ316131,0.00943106
JF340054,JF340054,0
HQ026566,KF561442,0.0135228
HQ026566,KJ140247,0.0114696
HQ026566,KJ140248,0.00808246
HQ026566,KJ140250,0.0115128
HQ026566,KJ140251,0.0121646
HQ026566,KJ140255,0.0128646
HQ026566,KJ140256,0.00875772
HQ026566,KJ140257,0.0101486
HQ026566,KJ140259,0.0101358
HQ026566,KJ140260,0.00877548
HQ026566,KJ140261,0.0129149
HQ026566,KJ140262,0.00945006
HQ026566,KJ140267,0.0094496
DQ676886,DQ676886,0
JQ028354,JQ028354,0
AF069671,AF069671,0
HQ026612,HQ026612,0
GQ371916,GQ371916,0
AY561237,AY561237,0
DQ275648,DQ275648,0
AB485642,AB485642,0
FJ469710,FJ469710,0
JQ028356,JQ028356,0
HQ026613,HQ026613,0
GQ371917,GQ371917,0
AB485646,AB485646,0
JN248580,JN248580,0
AF069672,AF069672,0
AY561239,AY561239,0
EF036527,EF036527,0
JQ028357,JQ028357,0
DQ275649,DQ275649,0
HQ026614,HQ026614,0
FJ469711,FJ469711,0
JN248581,JN248581,0
AB485650,AB485650,0
JQ028358,JQ028358,0
GQ371919,GQ371919,0
JQ028358,JQ302682,0.0128771
AY561244,AY561244,0
AF069673,AF069673,0
HQ026619,HQ026619,0
FJ469712,FJ469712,0
JN248582,JN248582,0
AB485653,AB485653,0
AB485653,FJ185238,0.0128455
AB485653,FJ185242,0.0114675
AB485653,FJ185255,0.0128796
JQ028359,JQ028359,0
GQ371920,GQ371920,0
DQ275650,DQ275650,0
JN248584,JN248584,0
AY253303,AY253303,0
JQ028361,JQ028361,0
EF036529,EF036529,0
FJ469715,FJ469715,0
HQ026623,HQ026623,0
AY082968,AY082968,0
EF036529,GQ845126,0.01355
EF036529,JX112851,0.0128559
EF036529,JX112857,0.0108164
JN248585,JN248585,0
JQ028363,JQ028363,0
DQ275654,DQ275654,0
GQ371921,GQ371921,0
AY253304,AY253304,0
FJ469716,FJ469716,0
AB485656,AB485656,0
EF036531,EF036531,0
EF036531,EF036533,0.00066919
M93259,M93259,0
JN248586,JN248586,0
JQ028365,JQ028365,0
DQ275655,DQ275655,0
HQ026626,HQ026626,0
FJ469718,FJ469718,0
EF036532,EF036532,0
AB485662,AB485662,0
JQ028366,JQ028366,0
JN248590,JN248590,0
JQ028366,JQ302682,0.0122496
GQ371922,GQ371922,0
JQ028366,JX112822,0.00877609
JQ028366,JX112826,0.0135738
JQ028366,JX112832,0.0128834
M17449,M17449,0
HQ026628,HQ026628,0
DQ275656,DQ275656,0
FJ469720,FJ469720,0
JQ028367,JQ028367,0
FJ771006,FJ771006,0
JN248591,JN248591,0
EF036533,EF036533,0
AY253305,AY253305,0
HQ225812,HQ225812,0
JQ028368,JQ028368,0
DQ275657,DQ275657,0
M17451,M17451,0
JN248592,JN248592,0
FJ771008,FJ771008,0
FJ469723,FJ469723,0
EF036535,EF036535,0
HQ385477,HQ385477,0
JQ028370,JQ028370,0
JN029801,JN029801,0
JN029801,JN029803,0.010124
FJ771009,FJ771009,0
DQ275658,DQ275658,0
FJ469724,FJ469724,0
AY253306,AY253306,0
HQ385478,HQ385478,0
AB286849,AB286849,0
JN029803,JN029803,0
AB480692,AB480692,0
JQ028372,JQ028372,0
DQ275659,DQ275659,0
FJ469725,FJ469725,0
GQ371924,GQ371924,0
AY253307,AY253307,0
HQ385479,HQ385479,0
JN692431,JN692431,0
AB480697,AB480697,0
EF178310,EF178310,0
FJ469728,FJ469728,0
DQ275660,DQ275660,0
GQ371926,GQ371926,0
JN692432,JN692432,0
AY253309,AY253309,0
HM776939,HM776939,0
AB480698,AB480698,0
AF259955,AF259955,0
AF259955,AF197338,0.0101178
AF259955,AF128997,0.0115157
AF259955,AB070352,0.0128659
AF259955,AY358051,0.0135508
AF259955,AY713425,0.00674727
AF259955,AY945719,0.0128741
AF259955,AB220948,0.0114999
AF259955,DQ354117,0.0135774
AF259955,AB485653,0.0115041
AF259955,FJ185231,0.0135197
AF259955,FJ185235,0.0115004
AF259955,FJ185238,0.00942896
AF259955,FJ185240,0.0121469
AF259955,FJ185245,0.0128704
AF259955,FJ185246,0.0108112
AF259955,FJ185251,0.0135203
AF259955,FJ185253,0.0121733
AF259955,FJ185254,0.0135479
AF259955,FJ185255,0.0094497
AF259955,FJ185256,0.0121685
AF259955,FJ185257,0.0128508
JQ028373,JQ028373,0
EF178323,EF178323,0
DQ275661,DQ275661,0
FJ469730,FJ469730,0
AF259955,JX112812,0.0128508
EU839596,EU839596,0
GQ371928,GQ371928,0
AB480048,AB480048,0
JQ028375,JQ028375,0
AF286365,AF286365,0
JN692433,JN692433,0
DQ275664,DQ275664,0
AY253312,AY253312,0
FJ469731,FJ469731,0
FJ185228,FJ185228,0
FJ185228,FJ185229,0.00671651
FJ185228,FJ185231,0.00403055
FJ185228,FJ185232,0.0053776
FJ185228,FJ185234,0.00807514
FJ185228,FJ185235,0.0128658
FJ185228,FJ185236,0.00876631
FJ185228,FJ185238,0.00941941
FJ185228,FJ185240,0.0114673
FJ185228,FJ185245,0.0121716
FJ185228,FJ185253,0.01354
FJ185228,FJ185255,0.0135195
FJ185228,FJ185256,0.0121531
FJ185228,FJ185257,0.012153
FJ185228,JQ028326,0.0135309
EU839597,EU839597,0
GQ371931,GQ371931,0
JQ028376,JQ028376,0
EF178330,EF178330,0
FJ185228,JQ302594,0.0136099
FJ185228,JX112812,0.012153
AY125894,AY125894,0
FJ469732,FJ469732,0
JN692434,JN692434,0
DQ351216,DQ351216,0
JQ028377,JQ028377,0
EU839601,EU839601,0
GQ371932,GQ371932,0
FJ185228,LC101032,0.0129784
FJ185228,LC101191,0.0130247
JN692435,JN692435,0
JQ028381,JQ028381,0
AY253313,AY253313,0
FJ469733,FJ469733,0
JQ028381,JQ302630,0.0100972
