ID1,ID2,Distance
AF460974,DQ845386,0.0444425
AY772692,KY658708,0.0494517
GQ372185,HQ026548,0.0442077
FJ864679,EF589043,0.0379934
GU177863,HQ026536,0.0445498
AF460974,DQ845387,0.0480906
EF514708,FJ647145,0.041018
AY772692,KM049926,0.0457738
JN692473,KF384809,0.0451378
JF320082,JF683787,0.0499451
GQ372185,HQ026553,0.0457794
GU177863,HQ026542,0.046
EF514708,GQ371784,0.041193
AY772692,KM050739,0.0463608
JN692473,KJ704792,0.0408682
AF460974,KP718926,0.0423248
GQ372185,HQ026564,0.0464128
JF320082,JN944917,0.0474914
GU177863,HQ026543,0.0401859
EF514708,GQ371864,0.0499245
DQ859179,AY945720,0.0345087
GQ372185,HQ026565,0.0472063
JF320082,JN944946,0.0468805
GU177863,HQ026544,0.0453005
EF514708,GQ371976,0.0498284
AF443082,AF443098,0.0445503
DQ859179,AY945724,0.0310052
GQ372185,HQ026626,0.0427337
GU177863,HQ026548,0.0402692
JF320082,JQ316128,0.0476332
EF514708,GQ371994,0.0456897
AF443082,AF443114,0.0482374
DQ859179,AB220948,0.0267502
GQ372185,HQ026632,0.0486222
AY162225,AY713415,0.0458079
GU177863,HQ026552,0.0496705
JF320082,JQ316131,0.0461738
EF514708,GQ372030,0.0498723
DQ859179,EF036529,0.0381241
GQ372185,JF320082,0.04791
GQ371770,KJ704792,0.0482853
GU177863,HQ026553,0.0453794
AF443082,AB023804,0.0467666
EF514708,GQ372038,0.0494058
DQ859179,EF036532,0.049016
GQ372185,JF689890,0.049254
AY162225,EF514713,0.0487037
GU177863,HQ026564,0.04532
AF443082,AY444801,0.0473378
EF514708,GQ372066,0.0497405
DQ859179,EF036533,0.0460454
AY162225,EU293447,0.049357
AY878062,KM050739,0.048659
GQ372185,JN944946,0.041977
GU177863,HQ026565,0.041675
AF443082,AY713415,0.0423154
EF514708,GQ372185,0.0442353
DQ859179,EF036534,0.049542
GQ372185,JQ316128,0.0479031
JF320082,AB874255,0.0497159
GU177863,HQ026568,0.0496525
AF443082,AY585264,0.0488714
JX500696,KF716492,0.0482435
EF514708,GQ372200,0.0489213
GQ372185,JQ316131,0.0464304
DQ859179,DQ354120,0.0309301
JF320082,KF561441,0.0497503
GU177863,HQ026626,0.0452008
AF443082,AY901971,0.0438086
AY162225,KY658707,0.0457626
EF514708,GQ372219,0.0488063
JX500696,KU749402,0.0497309
JF320082,KF384809,0.0374222
GU177863,HQ026632,0.0401376
AF443082,AY901980,0.0474898
AY162225,KY658708,0.0479663
EF514708,GQ372251,0.0454141
DQ859179,FJ185232,0.0287787
GQ372185,AB874148,0.0476795
JF320082,KJ140267,0.048444
GU177863,JF689890,0.0495033
JX500696,EF589039,0.0246074
AF443082,DQ275652,0.0482717
EF514708,HM586209,0.0459622
AY901965,AY901971,0.0475245
DQ859179,FJ185233,0.029469
AY162225,KF526226,0.0465258
GQ372185,KF384809,0.0420089
JX500696,EF589041,0.0239401
GU177863,JQ028389,0.0394494
AF443082,EF514713,0.0482742
EF514708,HQ026520,0.0474414
AY901965,DQ093597,0.0495336
DQ859179,FJ185234,0.0315776
JX500696,EF589043,0.0345121
JF320082,KX505572,0.0490251
GU177863,JN944917,0.0466806
AY162225,KM049926,0.0456996
AF443082,EU293447,0.0487506
EF514708,HQ026522,0.0460033
AY901965,DQ275652,0.0460822
GQ371777,GQ371994,0.0480996
DQ859179,FJ185236,0.0323272
GQ372185,KJ140267,0.0473738
JF320082,KJ704792,0.038237
GU177863,JN944946,0.0467499
AY162225,KM049962,0.0479509
AF443082,GQ999975,0.048234
EF514708,HQ026526,0.0451776
AY901965,DQ351216,0.0469242
DQ859179,FJ185237,0.0260077
GQ371777,HQ026543,0.0477694
GU177863,JQ235008,0.0352059
AY162225,KM050067,0.0478181
GQ372185,KX505572,0.0479269
AF443082,JX140664,0.0474061
EF514708,HQ026529,0.048912
DQ859179,FJ185243,0.0287922
GQ371777,HQ026548,0.0492884
AY901965,DQ396391,0.0496057
GU177863,JQ316128,0.0453099
AY162225,KM050125,0.0468126
GQ372185,KT124769,0.0484913
AF443082,KF716466,0.0481133
EF514708,HQ026530,0.0475316
DQ859179,FJ185249,0.0316414
GU177863,JQ316131,0.0423811
AY901965,FJ199970,0.0482521
GQ371777,HQ026626,0.047758
JF320182,JN944946,0.0460571
AY162225,KM050132,0.0497427
GQ372185,KU678074,0.0485888
EF514708,HQ026531,0.045166
DQ859179,FJ185251,0.0301912
AF443082,KY658708,0.0430162
AY901965,EU293447,0.0437468
JF320182,JQ316128,0.0460835
AY162225,KM050323,0.0479828
GU177863,KY658686,0.0487847
EF514708,HQ026536,0.0423886
DQ859179,FJ185253,0.0246249
GQ372185,KJ704792,0.0356124
JX500708,KF384809,0.047904
AY901965,GQ999975,0.0497226
JF320182,JQ316131,0.0438847
AY162225,KM050359,0.0422606
GU177863,JN248335,0.0388013
GQ371777,AB874148,0.0476019
EF514708,HQ026542,0.0423913
DQ859179,FJ185256,0.0245882
AF443082,KM049902,0.043919
AY901965,JX140668,0.0489235
JX500708,KJ704792,0.0422338
AY162225,KM050407,0.0437266
GQ371777,KF384809,0.0376297
EF514708,HQ026543,0.0453173
GU177863,JF932470,0.0287616
DQ859179,FJ185260,0.0359194
AF443082,KM049923,0.049792
AY901965,KF716466,0.0468277
GQ372186,HQ026531,0.0487991
AY162225,KM050441,0.046249
JF320182,KF384809,0.0417026
GU177863,JF932476,0.0245224
EF514708,HQ026544,0.0438645
DQ859179,GQ845125,0.0450548
AF443082,KM049926,0.0392608
GQ372186,HQ026536,0.0481467
AY901965,KY658708,0.046134
GU177863,JF932478,0.0295815
AY162225,KM050631,0.046682
EF514708,HQ026548,0.0395127
DQ859179,GU564224,0.0352524
AF443082,KM050076,0.0415814
GQ372186,HQ026542,0.0495844
JF320182,KJ140267,0.0461814
GU177863,JF932481,0.030822
GQ371777,KJ704792,0.0398548
AY162225,KM050699,0.0440252
DQ859179,GU564230,0.0472157
EF514708,HQ026553,0.0417339
AF443082,KM050112,0.0468566
GQ372186,HQ026543,0.0474391
GU177863,JF932485,0.0252738
AY901965,KM049902,0.0492685
EF514708,HQ026557,0.0497465
AY162225,KM050739,0.0397612
GQ372186,HQ026544,0.0489032
AF443082,KM050132,0.0462405
GU177863,JF932499,0.0302699
EF514708,HQ026564,0.0417295
DQ859179,HQ215581,0.0458752
GQ372186,HQ026548,0.0452199
AY901965,KM049926,0.047659
AY162225,KT183231,0.0443798
AF443082,KM050327,0.0453709
JF320182,KX505572,0.0453097
EF514708,HQ026565,0.0409804
DQ859179,HQ215584,0.0461261
GQ372186,HQ026553,0.0474934
AY901965,KM050010,0.0497362
GU177863,KC899013,0.0473421
AF443082,KM050340,0.0480529
JF320182,KX692611,0.0474054
DQ859179,HQ215585,0.0423735
EF514708,HQ026568,0.046736
GQ372186,HQ026565,0.0467063
GU177863,KC987968,0.0269102
AY901965,KM050080,0.0426985
AF443082,KM050370,0.0480359
DQ859179,JQ028198,0.0395122
JF320182,KJ704792,0.0360654
EF514708,HQ026613,0.04819
GU177863,KC987969,0.0253176
GQ372186,HQ026626,0.0438731
AY901965,KM050132,0.0472678
DQ859179,JQ028200,0.040228
AF443082,KM050441,0.0479308
JF320182,KY112061,0.0446072
GU177863,KC987970,0.0344215
EF514708,HQ026619,0.0452549
GQ372186,HQ026632,0.0459892
JQ028198,JQ028200,0.0416328
DQ859179,JQ028205,0.0474627
AF443082,KM050512,0.0464028
AY901965,KM050441,0.0480136
GU177863,KC988072,0.0294576
EF514708,HQ026626,0.0409579
GQ372186,JF320182,0.0496625
DQ859179,JQ028209,0.0482755
JQ028198,JQ028205,0.0437758
AF443082,KM050539,0.0438221
AY901965,KM050512,0.0481123
GU177863,KC988073,0.0358344
DQ859179,JQ028230,0.0424522
EF514708,HQ026632,0.0482251
GQ372186,JF689890,0.0444368
JQ028198,JQ028209,0.0316381
AF443082,KM050540,0.048806
GQ371783,KF384809,0.0459814
GU177863,KC988075,0.0231908
DQ859179,JQ028238,0.0474334
AF457051,AF457072,0.046729
AY901965,KM050631,0.0491727
EF514708,JF320217,0.0498107
JQ028198,JQ028230,0.0295314
AF443082,KM050631,0.0439468
GQ372186,JN944946,0.0474163
GU177863,KC988120,0.0287603
GQ371783,KJ704792,0.0474503
DQ859179,JQ028247,0.0459568
AY901965,KM050739,0.0400511
JQ028198,JQ028247,0.0488534
AF443082,KM050638,0.0463721
EF514708,JF320467,0.049657
GU177863,KC988131,0.0280172
GQ372186,JN024210,0.0474091
DQ859179,JQ028252,0.0367221
JQ028198,JQ028252,0.0239566
AY901965,KT183105,0.0446516
AF443082,KM050739,0.0355581
EF514708,JF689890,0.0481539
GU177863,KC988132,0.0302184
GQ372186,JQ316131,0.0466781
DQ859179,JQ028256,0.0490527
JQ028198,JQ028256,0.033819
AF443082,KM050740,0.0449206
EF514708,JF683787,0.0492397
GU177863,KC988137,0.0308371
DQ859179,JQ028259,0.0374291
JQ028198,JQ028259,0.022645
EF514708,JF683788,0.0497753
GU177863,KC988138,0.033707
DQ859179,JQ028262,0.0467328
JQ028198,JQ028262,0.0496128
GU177863,KC988150,0.0443924
DQ859179,JQ028263,0.0444957
JQ028198,JQ028263,0.0459467
JF320217,JN944917,0.0467283
GU177863,KC988155,0.0273459
GQ371784,GQ371802,0.0491525
GQ372186,AB874148,0.0471949
JQ028198,JQ028280,0.0496127
DQ859179,JQ028280,0.0474763
EF514708,JN944917,0.0446506
JF320217,JN944946,0.043773
GU177863,KC988162,0.0379936
GQ371784,GQ371864,0.0485356
JQ028198,JQ028318,0.033011
DQ859179,JQ028318,0.0430954
GQ372186,KF384809,0.0394718
EF514708,JN944928,0.0497322
AY901971,AY901975,0.0460291
GQ371784,GQ371878,0.048065
AF443082,KX907375,0.0495754
JF320217,JQ316131,0.0482077
JQ028198,JQ028324,0.0268591
GU177863,AB873983,0.0480745
DQ859179,JQ028324,0.0360738
EF514708,JN944946,0.0446479
GQ371784,GQ371884,0.0499616
AY901971,AY901977,0.0436926
JQ028198,JQ028325,0.0458983
DQ859179,JQ028325,0.0430792
GQ371784,GQ371888,0.0489106
EF514708,JQ316128,0.0431091
GU177863,AB874148,0.0465662
AY901971,AY901980,0.0386931
GQ372186,KJ140267,0.0475305
JQ028198,JQ028332,0.0324484
DQ859179,JQ028332,0.0409984
EF514708,JQ316131,0.0431144
GQ371784,GQ371976,0.0470898
AY901971,DQ056414,0.0421759
GU177863,KF384809,0.0387224
JQ028198,JQ028334,0.0482222
DQ859179,JQ028334,0.0489141
GQ371784,GQ371994,0.044286
AY901971,DQ056415,0.0457394
JQ028198,JQ028337,0.0245646
DQ859179,JQ028337,0.0394677
GQ371784,GQ372002,0.0498533
AY901971,DQ056418,0.0487337
JQ028198,JQ028344,0.045301
DQ859179,JQ028344,0.0481705
JF320217,AB874183,0.0492381
GQ371784,GQ372219,0.0497674
GU177863,KJ140267,0.0476012
AF443098,AF443106,0.0437672
GQ372186,KT124803,0.0496356
AY901971,DQ093588,0.0472843
JQ028198,JQ028346,0.0225622
DQ859179,JQ028346,0.0366866
JF320217,KF384809,0.0394843
GQ371784,GQ372251,0.047041
AF443098,AF443107,0.0467601
JQ028198,JQ028363,0.0452511
AY901971,DQ093591,0.0422426
GQ372186,KJ704792,0.0353046
DQ859179,JQ028363,0.0409742
GU177863,KP178434,0.0240285
JQ028198,JQ028364,0.0445428
AF443098,AF443109,0.0460055
EF514708,AB874014,0.0495765
AY901971,DQ093597,0.0437067
DQ859179,JQ028364,0.0445343
JQ028198,JQ028366,0.0233261
GU177863,KT191929,0.0253498
AF443098,AF443111,0.0460267
AY901971,DQ093607,0.0487654
DQ859179,JQ028366,0.0360322
JQ028198,JQ028370,0.0481402
GQ371784,HM586209,0.0497285
EF514708,AB874148,0.0450997
GU177863,KT191931,0.0334041
AF443098,AF443112,0.0482265
AY901971,DQ164107,0.0366008
JQ028198,JQ028379,0.0267499
DQ859179,JQ028370,0.0467484
GQ371784,HQ026522,0.0447071
GU177863,KT191934,0.0198309
AF443098,AF443114,0.0483343
AY901971,DQ164108,0.0474081
EF514708,AB874243,0.0497485
DQ859179,JQ028372,0.0438239
JQ028198,JQ028392,0.0239157
GQ371784,HQ026526,0.0446211
GU177863,KT191945,0.02736
AF443098,U52953,0.0489056
AY901971,DQ164122,0.0496758
DQ859179,JQ028379,0.041669
JF320217,KJ704792,0.041014
EF514708,KF561441,0.0482057
GQ371784,HQ026529,0.0446767
JQ028198,JN860768,0.0409652
GU177863,KT191955,0.0296614
DQ859179,JQ028392,0.0366745
AY901971,DQ275646,0.0416262
EF514708,KF384809,0.0388035
GQ371784,HQ026531,0.0432001
AF443098,AF286232,0.0473226
GU177863,KT191956,0.0288916
AY901971,DQ275652,0.0408589
DQ859179,JN860768,0.0394933
JQ028198,KP109505,0.0394834
GQ371784,HQ026536,0.0410803
AF443098,AF286234,0.0431939
GU177863,KT191968,0.0267292
AY901971,DQ351216,0.0418293
DQ859179,KP109505,0.0416136
JQ028198,JN248330,0.0481991
GQ371784,HQ026542,0.0425292
AF443098,AB023804,0.0446347
GU177863,KT191977,0.028887
AY901971,DQ351230,0.0474613
DQ859179,JN248330,0.0408919
JQ028198,JN248336,0.0423472
AF457061,KF526226,0.0477902
GQ371784,HQ026543,0.041178
EF514708,KJ140267,0.0438921
AF443098,AF067157,0.0424919
GU177863,KT191980,0.0350559
DQ859179,JN248336,0.04969
JQ028198,JN248342,0.0417705
AY901971,DQ369988,0.0458697
GQ371784,HQ026544,0.0440327
GQ372193,KF384809,0.0474567
GU177863,KT191983,0.0330123
DQ859179,JN248342,0.040257
JQ028198,JX446674,0.0459989
AF443098,AY158535,0.0461124
AY901971,DQ369989,0.044422
GQ371784,HQ026548,0.0382012
GU177863,KT191984,0.0323803
DQ859179,JX446674,0.0430664
JQ028198,JX446736,0.0409978
AY901971,DQ369990,0.0459367
GQ371784,HQ026552,0.047676
DQ859179,JX446736,0.0403111
GU177863,KT191987,0.0430175
JQ028198,JX446899,0.0366982
AY901971,DQ369992,0.0415562
DQ859179,JX446877,0.0431237
GQ371784,HQ026553,0.0389585
AF443098,AY253308,0.0460852
AF457061,KM050441,0.0440185
GU177863,KT191996,0.0286985
JQ028198,JX446918,0.0439011
DQ859179,JX446899,0.0346006
AY901971,DQ369997,0.0496505
GQ371784,HQ026557,0.0455831
GU177863,KT192001,0.0219223
DQ859179,JX446918,0.0453786
JQ028198,JX446936,0.0452048
AY901971,DQ396373,0.0473876
AF443098,AY795906,0.0496533
GQ371784,HQ026564,0.0411028
AF457061,KM050739,0.0491707
DQ859179,JX446936,0.0387448
GU177863,KT192007,0.0301945
JQ028198,JX446968,0.0415861
AY901971,DQ396376,0.0461191
AF443098,AY444801,0.0496826
DQ859179,JX446968,0.0445016
GQ371784,HQ026565,0.0411345
EF514708,KX505572,0.0498245
JQ028198,JX447021,0.040214
GU177863,KT192012,0.0337289
AY901971,DQ396377,0.0445365
JF320280,KF384809,0.048819
DQ859179,JX447021,0.0402116
GQ371784,HQ026568,0.0454444
AF443098,AY713415,0.0394818
JQ028198,JX447064,0.0452899
EF514708,KT124752,0.0488392
AY901971,DQ396384,0.0401319
GU177863,KT192016,0.0253799
DQ859179,JX447064,0.0438321
GQ371784,HQ026613,0.0476598
AF443098,AY734550,0.0403529
JQ028198,JX447081,0.0430726
AY901971,DQ396385,0.0415468
EF514708,KT124769,0.0488908
DQ859179,JX447081,0.040915
GU177863,KT192018,0.0245881
GQ371784,HQ026619,0.0454307
AF443098,AY734556,0.0454038
AY901971,DQ396391,0.0379913
JQ028198,JX447096,0.0483012
DQ859179,JX447096,0.0431913
GQ372193,KJ704792,0.0453686
EF514708,KJ704792,0.0389281
GQ371784,HQ026626,0.0418725
GU177863,KT427699,0.0496103
AF443098,AB254153,0.0423349
AY901971,DQ445637,0.0465718
JQ028198,JX447116,0.0489953
DQ859179,JX447116,0.042432
GQ371784,HQ026632,0.0469381
GU177863,KX505572,0.0430129
AF443098,AY463231,0.0494901
AY901971,EF514713,0.0358742
JQ028198,JX447194,0.0387859
DQ859179,JX447194,0.0381266
GQ371784,JF320217,0.0498961
AF443098,AY585264,0.0395443
GQ372200,GQ372219,0.0492954
AY901971,FJ199970,0.0450916
GU177863,KX692611,0.0488105
JQ028198,JX447213,0.0438756
DQ859179,JX447213,0.0446952
GQ372200,GQ372247,0.0436579
AF443098,AY901965,0.0491286
AY901971,EU293444,0.0430006
GQ371784,JF689890,0.0460705
JQ028198,JX447268,0.0374606
DQ859179,JX447268,0.0352427
GU177863,KJ704792,0.0323791
JF320309,JF689890,0.0496521
GQ372200,GQ372251,0.0495797
AF443098,AY901971,0.0416167
EF514710,FJ647145,0.0408557
AY901971,EU293445,0.0472729
JQ028198,JX447291,0.0437985
DQ859179,JX447283,0.0489059
GQ372200,GQ372280,0.047138
AF443098,AY901980,0.0431952
GQ371784,JN944917,0.0469603
AY901971,EU293447,0.0379302
JQ028198,JX447303,0.0423013
DQ859179,JX447291,0.0452656
AF443098,DQ056415,0.0445186
EF514710,GQ371994,0.0491612
GQ371784,JN944928,0.049913
GQ372200,HM586209,0.0492694
JQ028198,JX447308,0.0418069
DQ859179,JX447303,0.0395127
GQ358531,HQ026536,0.0468305
AF443098,DQ164107,0.0454006
GQ371784,JN944946,0.0389543
EF514710,GQ372251,0.0496236
JQ028198,JX447356,0.0358813
GQ372200,HQ026522,0.0479245
DQ859179,JX447308,0.0424305
GQ358531,HQ026543,0.047532
AF443098,DQ275642,0.0474945
GQ371784,JQ316128,0.0425604
JQ028198,JX447413,0.0374154
GQ372200,HQ026526,0.049312
DQ859179,JX447356,0.0394254
GQ358531,HQ026548,0.0446352
EF514710,HQ026543,0.0480603
AF443098,DQ275646,0.0482911
GQ371784,JQ316131,0.0418442
GQ372200,HQ026529,0.047202
JQ028198,JX447458,0.0410065
DQ859179,JX447413,0.0374065
GQ358531,HQ026553,0.0497898
EF514710,HQ026548,0.0480686
AF443098,DQ275652,0.043881
GQ372200,HQ026530,0.0472435
JF320309,KF384809,0.040197
AY901971,GQ999973,0.0480258
JQ028198,JX447488,0.0417798
DQ859179,JX447458,0.0395459
GQ358531,HQ026564,0.0481482
EF514710,HQ026564,0.0488534
GQ372200,HQ026531,0.0449712
AF443098,DQ369989,0.0496881
AF457066,KT152840,0.0454972
AY901971,GQ999975,0.03876
JQ028198,JX447542,0.0488852
GQ371784,KY658686,0.049797
DQ859179,JX447465,0.0496629
GQ358531,HQ026565,0.0475291
EF514710,HQ026565,0.0495609
GQ372200,HQ026536,0.042117
AF443098,DQ396376,0.0482076
AY901971,GQ999987,0.0480729
JQ028198,JX447619,0.0415997
DQ859179,JX447488,0.0418233
GQ372200,HQ026542,0.0464748
EF514710,HQ026619,0.0466317
GQ358531,HQ026632,0.04253
AF443098,DQ396384,0.0424837
AY901971,GQ999988,0.0458341
JQ028198,JX447722,0.0446212
DQ859179,JX447542,0.0460224
GQ372200,HQ026543,0.0413255
AF443098,DQ396385,0.0459812
GQ358531,JF689890,0.048905
GQ371784,JQ901036,0.0497044
AY901971,JF683740,0.046756
JQ028198,JX447729,0.0467063
GQ372200,HQ026544,0.0472282
DQ859179,JX447619,0.0423308
AF443098,DQ396391,0.0445706
EF514710,JN944946,0.0467071
JF320309,KJ704792,0.0417544
GQ372200,HQ026548,0.0406145
JQ028198,JX447830,0.0352767
DQ859179,JX447722,0.0387607
GQ358531,JN944946,0.048274
GQ371784,KC312516,0.0498374
AF443098,EF514713,0.0417678
GQ372200,HQ026553,0.0472858
AY901971,JX140668,0.0452325
JQ028198,JX447864,0.0459898
DQ859179,JX447729,0.0430981
GQ358531,JQ316128,0.0497375
GQ372200,HQ026564,0.0421172
AF443098,FJ199970,0.0466993
GQ371784,AB873983,0.0498265
AY901971,KF716466,0.0379743
JQ028198,JX447976,0.03948
DQ859179,JX447830,0.0331099
GQ358531,JQ316131,0.0481834
GQ372200,HQ026565,0.045037
AF443098,EU293444,0.0496591
AY901971,KP109485,0.0438049
GQ371784,AB874019,0.0491556
JQ028198,JX448047,0.0453156
DQ859179,JX447864,0.0459361
GQ372200,HQ026619,0.0465194
EF514710,KF384809,0.045158
AF443098,EU293445,0.0480125
AY901971,KY658708,0.0365262
GQ371784,AB874148,0.0407591
JQ028198,JX448069,0.0482533
DQ859179,JX447976,0.0394266
GQ372200,HQ026626,0.0487788
AF443098,EU293447,0.0416116
AY901971,KC019074,0.0495425
GQ371784,AB874243,0.0454776
JQ028198,JX448234,0.0416613
DQ859179,JX448047,0.0424412
JF320392,KF384809,0.0459078
GQ372200,HQ026632,0.0442729
AY901971,JN188292,0.0450431
EF514710,KX505572,0.0481478
GQ358531,AB874148,0.0472328
JQ028198,JX448263,0.0403257
AF443098,GQ999975,0.0424087
DQ859179,JX448069,0.0437908
GQ371784,KF561441,0.0498643
GQ372200,JF320467,0.0478508
AY901971,KC898979,0.0494943
EF514710,KJ704792,0.0395062
AF443098,GQ999988,0.047391
JQ028198,JQ901022,0.0352144
GQ358531,KF384809,0.0388025
DQ859179,JX448234,0.0409968
GQ371784,KF384809,0.037489
GQ372200,JF689890,0.0441841
AY901971,KF526226,0.049443
JQ028198,JQ901038,0.0431213
AF443098,JF683740,0.0461793
DQ859179,JX448263,0.0402914
JF320392,KJ704792,0.0461001
GQ358531,KJ140267,0.0460337
GQ372200,JF683787,0.0496824
JQ028198,JQ901044,0.0496479
GQ371784,KJ140267,0.040464
AY901971,KM049902,0.0380877
DQ859179,JQ901022,0.0409179
GQ372200,HQ846908,0.0486303
AF443098,JX140668,0.046721
JQ028198,JQ901066,0.041631
GQ358531,KT124769,0.0481132
AY901971,KM049919,0.0468042
EF514711,FJ647145,0.0451277
DQ859179,JQ901038,0.0432307
GQ371784,KX505572,0.046201
GQ372200,JN944928,0.0478723
AF443098,KF716466,0.0438263
JQ028198,JQ901074,0.0395305
AF457075,FJ623486,0.0487813
GQ358531,KJ704792,0.041794
AY901971,KM049923,0.0454234
DQ859179,JQ901044,0.0482003
GQ371784,KT124769,0.0489684
GQ372200,JN944946,0.0421123
AF443098,KP109485,0.0460542
JQ028198,JQ901082,0.048104
EF514711,HQ026536,0.0451084
AY901971,KM049926,0.0335793
DQ859179,JQ901045,0.0481482
GQ372200,JQ316128,0.0457322
GQ371784,KJ704792,0.0318776
JQ028198,JX960616,0.0459332
EF514711,HQ026542,0.0495362
AF443098,KY658708,0.0302122
GQ372200,JQ316131,0.0413377
JF320427,KF384809,0.0482472
DQ859179,JQ901066,0.0422925
AY901971,KM050010,0.0473123
JQ028198,JX960617,0.0387496
GQ371784,KY112061,0.049086
EF514711,HQ026544,0.049553
HM586209,HQ026522,0.0465222
AF457075,KT152840,0.0454556
GQ372200,KY658686,0.0486413
AF443098,JQ898276,0.0497239
DQ859179,JQ901074,0.0423796
JQ028198,JX960623,0.0423198
AY901971,KM050069,0.0477318
EF514711,HQ026548,0.0473244
HM586209,HQ026526,0.0450708
AF457075,KT152846,0.0480215
DQ859179,JQ901082,0.041556
JQ028198,JX960624,0.0452291
AY901971,KM050076,0.0437389
EF514711,HQ026564,0.0480507
HM586209,HQ026529,0.0494618
AF443098,KF526226,0.0474148
JF320427,KJ704792,0.0480908
DQ859179,JX960616,0.0475073
GQ372200,KC312516,0.0479056
JQ028198,JX960626,0.0445265
AY901971,KM050080,0.037399
EF514711,HQ026565,0.0481027
HM586209,HQ026531,0.0457018
AF457075,KT022413,0.0495728
DQ859179,JX960617,0.0451686
AY901971,KM050087,0.0471982
GQ372200,JX863919,0.04951
JQ028198,JQ302546,0.0373155
EF514711,HQ026619,0.0494723
HM586209,HQ026536,0.0421898
AF443098,KM049902,0.0373435
GQ371785,GQ371878,0.0477376
DQ859179,JX960623,0.0437634
AY901971,KM050112,0.0475491
