ID1,ID2,Distance
GQ372221,GQ372221,0
AF443088,AF443088,0
JF683753,JF683753,0
HM026458,HM026458,0
JQ028260,JQ028260,0
DQ383751,DQ383751,0
JQ028260,JQ028337,0.0128282
AY093607,AY093607,0
EU786678,EU786678,0
GQ372222,GQ372222,0
AF443089,AF443089,0
DQ093589,DQ093589,0
JF683754,JF683754,0
HM026459,HM026459,0
JQ028261,JQ028261,0
JQ028261,JQ302572,0.00469883
JQ028261,JQ302573,0.00875769
JQ028261,JQ302673,0.0121685
JQ028261,JQ302717,0.0163421
JQ028261,JQ302753,0.0163247
GQ371821,GQ371821,0
DQ383752,DQ383752,0
JQ028261,JX112857,0.0163068
EU786679,EU786679,0
HM026460,HM026460,0
DQ093590,DQ093590,0
JF683755,JF683755,0
AF443090,AF443090,0
AY173951,AY173951,0
JQ028261,KP178420,0.01638
DQ487188,DQ487188,0
EU786680,EU786680,0
GQ372225,GQ372225,0
AB547464,AB547464,0
EU786680,FJ670524,0.00606451
JF683756,JF683756,0
GQ371822,GQ371822,0
DQ093591,DQ093591,0
JQ028262,JQ028262,0
AF443091,AF443091,0
HM067748,HM067748,0
AY173952,AY173952,0
EU786681,EU786681,0
JF683757,JF683757,0
JQ028263,JQ028263,0
DQ093592,DQ093592,0
GQ372227,GQ372227,0
EU547186,EU547186,0
AF443092,AF443092,0
EU786681,KX228821,0
JQ028264,JQ028264,0
DQ487190,DQ487190,0
EU293444,EU293444,0
AY173954,AY173954,0
JQ028264,JQ302565,0.0163016
GQ372229,GQ372229,0
GQ371823,GQ371823,0
DQ093593,DQ093593,0
HM208366,HM208366,0
JQ028265,JQ028265,0
JF683758,JF683758,0
AF443093,AF443093,0
GQ372232,GQ372232,0
AB220948,AB220948,0
AY173954,KJ704793,0.0156295
GU230137,GU230137,0
GQ371824,GQ371824,0
AB220948,AB485653,0.0163121
AB220948,FJ185235,0.0163063
AB220948,FJ185238,0.0142062
AB220948,FJ185240,0.0169454
AB220948,FJ185253,0.0169826
AB220948,FJ185255,0.0128525
AB220948,FJ185256,0.0169762
AB220948,FJ185258,0.0162966
AB220948,FJ185259,0.0148946
AY173955,AY173955,0
EU293445,EU293445,0
JQ028266,JQ028266,0
AB220948,U54771,0.0128556
DQ093594,DQ093594,0
JF683759,JF683759,0
AF443094,AF443094,0
GU230138,GU230138,0
GQ372233,GQ372233,0
DQ400856,DQ400856,0
JQ028267,JQ028267,0
EU293446,EU293446,0
JF683760,JF683760,0
JF683760,JF683761,0.00540802
DQ093595,DQ093595,0
GU230139,GU230139,0
JQ028268,JQ028268,0
JQ028268,JQ028343,0.0156271
JQ028268,JQ028369,0.0162669
GQ372235,GQ372235,0
DQ826726,DQ826726,0
AY173957,AY173957,0
GQ371825,GQ371825,0
JF683761,JF683761,0
HQ026498,HQ026498,0
HQ026498,HQ026519,0.0156083
HQ026498,HQ026540,0.0149867
HQ026498,HQ026548,0.0142347
HQ026498,HQ026549,0.014268
JQ028269,JQ028269,0
HQ026498,HQ026565,0.0149279
HQ026498,HQ026566,0.0135737
EU293447,EU293447,0
DQ093596,DQ093596,0
AF443095,AF443095,0
HQ026498,KJ140248,0.0163195
HQ026498,KJ140252,0.0163391
HQ026498,KJ140256,0.0156416
HQ026498,KJ140257,0.0156865
HQ026498,KJ140259,0.0156615
HQ026498,KJ140260,0.014288
HQ026498,KJ140262,0.0149632
HQ026498,KJ140267,0.0149659
AB221125,AB221125,0
GQ372239,GQ372239,0
JQ028270,JQ028270,0
HQ026499,HQ026499,0
HQ026499,HQ026540,0.0128687
HQ026499,HQ026548,0.0142169
HQ026499,HQ026549,0.0149345
HQ026499,HQ026564,0.0142138
HQ026499,HQ026565,0.0156041
HQ026499,HQ026566,0.0128498
HQ026499,JQ316131,0.0169632
EU293448,EU293448,0
AY173959,AY173959,0
AB221125,AB874178,0.0144358
HQ026499,KJ140248,0.0156039
HQ026499,KJ140256,0.0149192
HQ026499,KJ140257,0.0163396
HQ026499,KJ140259,0.0163236
HQ026499,KJ140260,0.0149457
HQ026499,KJ140262,0.0156276
HQ026499,KJ140267,0.0156042
DQ093597,DQ093597,0
GQ371826,GQ371826,0
JQ028271,JQ028271,0
JQ028271,JQ028331,0.0141828
HQ026500,HQ026500,0
JQ028271,JQ302614,0.0155872
AB253421,AB253421,0
JQ028271,JQ302711,0.0163561
GQ372242,GQ372242,0
JF683763,JF683763,0
JF683763,JF683780,0.0137319
EU293449,EU293449,0
AF443096,AF443096,0
DQ093598,DQ093598,0
HQ026502,HQ026502,0
AY173960,AY173960,0
GQ371830,GQ371830,0
AB253429,AB253429,0
EU293450,EU293450,0
JQ028272,JQ028272,0
GQ372243,GQ372243,0
HQ026503,HQ026503,0
HQ026503,HQ026536,0.0162738
HQ026503,HQ026540,0.0142498
HQ026503,HQ026548,0.0128365
HQ026503,HQ026549,0.0135462
HQ026503,HQ026550,0.0162878
HQ026503,HQ026553,0.0149133
HQ026503,HQ026558,0.0169286
HQ026503,HQ026564,0.0155815
HQ026503,HQ026565,0.0142166
HQ026503,HQ026566,0.0114782
HQ026503,JQ316130,0.0148929
AF443097,AF443097,0
DQ093599,DQ093599,0
JF683764,JF683764,0
AJ519488,AJ519488,0
AB253656,AB253656,0
HQ026503,KJ140247,0.0162649
HQ026503,KJ140248,0.0142164
HQ026503,KJ140250,0.0163191
HQ026503,KJ140251,0.0155853
HQ026503,KJ140252,0.0156121
HQ026503,KJ140256,0.0135335
HQ026503,KJ140257,0.0149443
HQ026503,KJ140259,0.0149296
HQ026503,KJ140260,0.0135565
HQ026503,KJ140262,0.0142366
HQ026503,KJ140267,0.0114783
GQ371832,GQ371832,0
FJ195086,FJ195086,0
HQ026507,HQ026507,0
JQ028273,JQ028273,0
JQ028273,JQ235021,0.0169759
AF443098,AF443098,0
DQ093600,DQ093600,0
JF683765,JF683765,0
JF683765,JF683791,0.00673994
JF683765,JF683808,0.0101081
JQ028273,JQ901026,0.0155711
JQ028273,JQ901027,0.0169839
JQ028273,JQ901073,0.0155977
JQ028273,JQ901076,0.0169904
GQ371834,GQ371834,0
AB286852,AB286852,0
FJ195089,FJ195089,0
AJ519489,AJ519489,0
FJ195089,JN692431,0.0155862
HQ026508,HQ026508,0
JQ028273,KF250372,0.0162669
GQ372244,GQ372244,0
JF683767,JF683767,0
JQ028275,JQ028275,0
DQ093601,DQ093601,0
FJ195091,FJ195091,0
AB286856,AB286856,0
AF443100,AF443100,0
HM210885,HM210885,0
HM210885,HM210888,0.012853
HM210885,DQ295194,0.0169917
JF683768,JF683768,0
JQ028276,JQ028276,0
HM210885,HQ026498,0.0163879
HM210885,HQ026499,0.0156417
HM210885,HQ026503,0.0142495
HM210885,HQ026518,0.0162807
HM210885,HQ026521,0.014915
HM210885,HQ026525,0.0135432
HM210885,HQ026526,0.0162727
HM210885,HQ026527,0.0128568
HM210885,HQ026536,0.0135742
HM210885,HQ026540,0.0108991
HM210885,HQ026541,0.0156441
HM210885,HQ026542,0.0128644
HM210885,HQ026544,0.013546
HM210885,HQ026548,0.00946336
HM210885,HQ026549,0.0101828
HM210885,HQ026550,0.0115318
HM210885,HQ026552,0.0162971
HM210885,HQ026553,0.0115279
HM210885,HQ026558,0.013551
HM210885,HQ026564,0.012176
HM210885,HQ026565,0.0067287
HM210885,HQ026566,0.0094612
HM210885,HQ026568,0.0156062
HM210885,JQ316126,0.0114782
HM210885,JQ316127,0.0149648
HM210885,JQ316128,0.0108256
HM210885,JQ316130,0.014237
HM210885,JQ316131,0.0149648
HM210885,JQ316133,0.0163031
GQ372245,GQ372245,0
GQ371839,GQ371839,0
HM210885,KF561442,0.0135559
HM210885,KJ140246,0.0149148
HM210885,KJ140247,0.0114987
HM210885,KJ140248,0.00946119
HM210885,KJ140250,0.00606736
HM210885,KJ140251,0.0122038
HM210885,KJ140252,0.00673681
HM210885,KJ140255,0.0115315
HM210885,KJ140256,0.00605653
HM210885,KJ140257,0.0047158
HM210885,KJ140259,0.00470637
HM210885,KJ140260,0.00336021
HM210885,KJ140261,0.00744675
HM210885,KJ140262,0.00538493
HM210885,KJ140264,0.0121632
HM210885,KJ140266,0.0155662
HM210885,KJ140267,0.0122211
HQ026510,HQ026510,0
HQ026510,HQ026548,0.0156054
HQ026510,HQ026549,0.0149415
AB286857,AB286857,0
DQ093602,DQ093602,0
JQ028277,JQ028277,0
HM210888,HM210888,0
AF443101,AF443101,0
JF683769,JF683769,0
EU735534,EU735534,0
HQ026510,KJ140257,0.0163439
HQ026510,KJ140260,0.0163435
HM210888,HQ026521,0.0169425
HM210888,HQ026536,0.0169466
HM210888,HQ026540,0.0142347
HM210888,HQ026542,0.016261
HM210888,HQ026548,0.012829
HM210888,HQ026549,0.0135343
HM210888,HQ026550,0.016274
HM210888,HQ026553,0.0162841
HM210888,HQ026564,0.0155747
HM210888,HQ026565,0.0142069
HM210888,HQ026566,0.0128348
GQ371841,GQ371841,0
HM210888,JQ316130,0.0162665
HM210888,JQ316131,0.0169655
HQ026511,HQ026511,0
HQ026511,HQ026548,0.0155585
JQ028278,JQ028278,0
GQ372246,GQ372246,0
HM210888,KJ140247,0.0162547
HM210888,KJ140248,0.0142068
HM210888,KJ140250,0.0149127
HM210888,KJ140251,0.0169577
HM210888,KJ140252,0.0142168
HM210888,KJ140256,0.0135232
HM210888,KJ140257,0.013543
HM210888,KJ140259,0.0135337
HM210888,KJ140260,0.0121648
HM210888,KJ140261,0.0163195
HM210888,KJ140262,0.0128454
HM210888,KJ140267,0.0142069
AB286859,AB286859,0
JF683770,JF683770,0
AY247251,AY247251,0
AF443102,AF443102,0
HQ026512,HQ026512,0
JQ028279,JQ028279,0
JQ028279,JQ302693,0.0169861
GQ372247,GQ372247,0
GQ371842,GQ371842,0
DQ093603,DQ093603,0
JF683773,JF683773,0
EU735535,EU735535,0
HQ026512,KX692736,0.012852
JQ028280,JQ028280,0
HQ026516,HQ026516,0
AF443103,AF443103,0
JF683774,JF683774,0
GQ372248,GQ372248,0
DQ093604,DQ093604,0
JQ028281,JQ028281,0
GQ371846,GQ371846,0
JQ028281,JQ028380,0.0142184
JQ028281,JQ028381,0.0155827
AY247251,KT124770,0
EU735536,EU735536,0
AB286862,AB286862,0
HQ026517,HQ026517,0
JQ028281,JQ302588,0.0135757
JQ028281,JQ302630,0.0121563
JQ028281,JQ302703,0.0114943
JQ028281,JQ302737,0.0115071
JQ028281,JQ302738,0.0122164
JQ028281,JQ302740,0.0142243
JQ028281,JQ302741,0.0149244
JQ028281,JQ302749,0.00877363
AB097865,AB097865,0
JQ028282,JQ028282,0
JQ028282,JQ302567,0.013575
JQ028282,JQ302755,0.0108073
GQ372251,GQ372251,0
HQ026518,HQ026518,0
HQ026518,HQ026525,0.0108103
HQ026518,HQ026527,0.0101208
HQ026518,HQ026544,0.0142319
HQ026518,HQ026548,0.0155815
HQ026518,HQ026549,0.0169721
HQ026518,HQ026550,0.0149028
HQ026518,HQ026565,0.0148951
HQ026518,HQ026566,0.0148951
DQ093605,DQ093605,0
EU735537,EU735537,0
GQ371847,GQ371847,0
AB286955,AB286955,0
HQ026518,KF561442,0.0169668
AB097867,AB097867,0
AF443104,AF443104,0
JQ028283,JQ028283,0
HQ026518,KJ140247,0.0162914
HQ026518,KJ140248,0.0128605
HQ026518,KJ140251,0.0162864
HQ026518,KJ140255,0.0169713
HQ026518,KJ140256,0.0162943
HQ026518,KJ140260,0.0169722
JQ028283,JQ028381,0.0155686
JQ028283,JQ302630,0.0148734
JQ028283,JQ302703,0.0156101
JQ028283,JQ302737,0.015608
JQ028283,JQ302740,0.0169536
JQ028283,JQ302749,0.0156041
HQ026519,HQ026519,0
HQ026519,HQ026548,0.0169871
HQ026519,HQ026566,0.0169916
EU735538,EU735538,0
GQ372252,GQ372252,0
DQ093606,DQ093606,0
JF683775,JF683775,0
AB287364,AB287364,0
HQ026519,KJ140260,0.0163395
AB097870,AB097870,0
JQ028284,JQ028284,0
HQ026520,HQ026520,0
JQ028284,JQ028381,0.0162718
GQ372253,GQ372253,0
AF443105,AF443105,0
EU735539,EU735539,0
JQ028284,JQ302630,0.0162617
DQ093607,DQ093607,0
GQ371853,GQ371853,0
JQ028284,JQ302737,0.0163067
JF683776,JF683776,0
AB287366,AB287366,0
HQ026521,HQ026521,0
HQ026521,HQ026540,0.0149153
HQ026521,HQ026542,0.0155656
HQ026521,HQ026548,0.0121473
HQ026521,HQ026549,0.0128426
HQ026521,HQ026550,0.0155751
HQ026521,HQ026553,0.0169722
HQ026521,HQ026564,0.0162668
HQ026521,HQ026565,0.0135211
HQ026521,HQ026566,0.0135211
AB097871,AB097871,0
HQ026521,JQ316131,0.0162607
EU735540,EU735540,0
JQ028285,JQ028285,0
AB287366,AB874168,0.0149787
GQ372256,GQ372256,0
DQ164104,DQ164104,0
AF443106,AF443106,0
AB287370,AB287370,0
HQ026521,KJ140247,0.0155815
HQ026521,KJ140248,0.014893
HQ026521,KJ140250,0.0155938
HQ026521,KJ140251,0.0162732
HQ026521,KJ140252,0.0149024
HQ026521,KJ140255,0.0169868
HQ026521,KJ140256,0.0142069
HQ026521,KJ140257,0.0142236
HQ026521,KJ140259,0.0142167
HQ026521,KJ140260,0.0128454
HQ026521,KJ140261,0.0156081
HQ026521,KJ140262,0.0135285
HQ026521,KJ140267,0.0149135
JQ028286,JQ028286,0
JQ028286,JQ028300,0.016972
JQ028286,JQ028302,0.012151
JQ028286,JQ028304,0.0169508
JQ028286,JF719818,0.0101272
AB097872,AB097872,0
JQ028286,AB746344,0.0128349
JQ028286,JQ302548,0.0128968
HQ026522,HQ026522,0
HQ026522,HQ026548,0.014896
HQ026522,HQ026549,0.0169723
HQ026522,HQ026566,0.0162734
GQ371855,GQ371855,0
JF683777,JF683777,0
JQ028286,KC914396,0.0169398
JQ028286,KF835506,0.0162857
GQ372257,GQ372257,0
DQ164106,DQ164106,0
GQ371855,KC473824,0.0115282
AF443107,AF443107,0
FJ213780,FJ213780,0
HQ026522,KJ140248,0.0169675
JQ028287,JQ028287,0
AB287376,AB287376,0
HQ026523,HQ026523,0
AB097873,AB097873,0
GQ372261,GQ372261,0
JF683778,JF683778,0
JQ028289,JQ028289,0
JQ028289,JQ028302,0.015577
DQ164107,DQ164107,0
JQ028289,JF719818,0.0142296
AF443108,AF443108,0
AB287379,AB287379,0
HQ026524,HQ026524,0
GQ371856,GQ371856,0
FJ213781,FJ213781,0
JQ028290,JQ028290,0
AF529572,AF529572,0
JF683779,JF683779,0
GQ372262,GQ372262,0
HQ026525,HQ026525,0
HQ026525,HQ026527,0.0101101
HQ026525,HQ026536,0.0169651
HQ026525,HQ026540,0.0149285
HQ026525,HQ026542,0.0169427
HQ026525,HQ026544,0.0128481
HQ026525,HQ026548,0.0128292
HQ026525,HQ026549,0.0142246
HQ026525,HQ026550,0.0135292
HQ026525,HQ026558,0.0162308
HQ026525,HQ026564,0.0162622
HQ026525,HQ026565,0.0135202
HQ026525,HQ026566,0.0135202
AF443109,AF443109,0
AB254145,AB254145,0
AB254145,AB254146,0.000668805
AB254145,AB254153,0.000668805
HQ026525,JQ316130,0.0169526
FJ213782,FJ213782,0
JQ028291,JQ028291,0
JF683780,JF683780,0
HQ026525,KF561442,0.0155819
HQ026525,KJ140246,0.0169673
HQ026525,KJ140247,0.0135212
HQ026525,KJ140248,0.011483
HQ026525,KJ140251,0.0128432
HQ026525,KJ140252,0.0162921
HQ026525,KJ140255,0.0142241
HQ026525,KJ140256,0.0135393
HQ026525,KJ140257,0.0156235
HQ026525,KJ140259,0.0156089
HQ026525,KJ140260,0.0142347
HQ026525,KJ140262,0.0149154
HQ026525,KJ140267,0.0162782
DQ164108,DQ164108,0
GQ371857,GQ371857,0
HQ026526,HQ026526,0
HQ026526,HQ026527,0.0169318
HQ026526,HQ026540,0.016273
HQ026526,HQ026548,0.0148609
HQ026526,HQ026549,0.0141882
HQ026526,HQ026550,0.0169284
HQ026526,HQ026553,0.0169314
HQ026526,HQ026565,0.0162382
HQ026526,HQ026566,0.0148623
HQ026526,JQ316130,0.0169276
JQ028292,JQ028292,0
JQ028292,JF719818,0.0148786
JF683781,JF683781,0
EU693240,EU693240,0
AB254146,AB254146,0
AB254146,AB254153,0
AF443110,AF443110,0
HQ026526,KJ140247,0.0169122
HQ026526,KJ140248,0.0148623
HQ026526,KJ140250,0.0169535
HQ026526,KJ140252,0.0162475
HQ026526,KJ140256,0.0155564
HQ026526,KJ140257,0.0169681
HQ026526,KJ140259,0.0169515
HQ026526,KJ140260,0.0155791
HQ026526,KJ140262,0.0162579
HQ026526,KJ140267,0.0162382
AF529573,AF529573,0
HQ026527,HQ026527,0
HQ026527,HQ026536,0.0162816
HQ026527,HQ026540,0.0156257
HQ026527,HQ026541,0.0155821
HQ026527,HQ026544,0.0121659
HQ026527,HQ026548,0.0121517
HQ026527,HQ026549,0.0135399
HQ026527,HQ026550,0.0128572
HQ026527,HQ026558,0.0169229
HQ026527,HQ026564,0.0155818
HQ026527,HQ026565,0.0142145
HQ026527,HQ026566,0.0128458
HQ026527,HQ026614,0.0169842
JQ028293,JQ028293,0
DQ164110,DQ164110,0
GQ372263,GQ372263,0
HQ026527,JQ316127,0.0169523
HQ026527,JQ316131,0.0169679
HQ026527,JQ316133,0.0162957
HQ026527,KF561442,0.0162812
JF683782,JF683782,0
HQ026527,KJ140247,0.014216
GQ371858,GQ371858,0
HQ026527,KJ140248,0.0108048
HQ026527,KJ140250,0.0163043
HQ026527,KJ140251,0.0149117
HQ026527,KJ140252,0.0156052
HQ026527,KJ140255,0.0135394
HQ026527,KJ140256,0.0128591
HQ026527,KJ140257,0.0149308
HQ026527,KJ140259,0.0149201
HQ026527,KJ140260,0.0135462
HQ026527,KJ140262,0.0142287
HQ026527,KJ140267,0.016978
